id,title,sector_name,administrative_level,estimated_cost,investment_status,project_status
8312,5) Construction d’une salle d’alphabétisation,Infrastructure d’alphabétisation,BOUCA-PEULH,2166667,p,N
9269,5)  Construction d'une salle polyvalente pour les activités des jeunes,Autre,GOUNGOU-BÉRI,2166667,p,N
14232,5)constructiond’uneunitéetAcquisitionetinstallationd’équipements de transformation de soja en fromage au profit du groupement de femmes,Aménagement,GANDO-GOUROU,2166667,p,N
8322,5) construction d’une unité  et équipement en matériel de transformation de la noix de karité en beurre,Atelier,BOUCA-PEULH,2166667,p,N
14824,5) construction d’une unité  et équipement les femmes en matériel de transformation de la noix de karité en beurre,Atelier,BOURAOURÈ,2166667,p,N
8327,"5) construction d’une unité, Formation des jeunes et équipement en matériel de fabrication du savons liquide Bouca-Peulh      COSOPrésident ADV",Piste de desserte rurale,BOUCA-PEULH,2166667,p,N
14818,5) construction d’un hangar garde vélo dans le marché de Kourèl,Hangar de marché,BOURAOURÈ,2166667,p,N
8297,5) Construction d’un hangar pour  garde vélo dans le marché de Bouca,Hangar de marché,BOUCA-GANDO,2166667,p,N
14500,5. construction d’un magasin de stockage des marchandises,Magasin de stockage,TOUROU-DISPENSAIRE,2166667,p,N
10034,5- Construction d’un magasin moderne de stockage équipé de capacité 1000 tonnes,Magasin de stockage,GAROU-TÉDJI,2166667,p,N
8287,5) Construction d'un terrain de football,Terrain de football,WONKO DE NIKKI,2166667,p,N
9234,5) Construction et équipement de logements pour les enseignants de l'EPP de Kompa,Logement pour les enseignants du primaire,BANIZOUMBOU,2166667,p,N
9254,5) Construction et équipement de logements pour les enseignants de l'EPP Goungoun-Béri,Logement pour les enseignants du primaire,GOUNGOU-BÉRI,2166667,p,N
9274,5) Construction et équipement d’un centre de santé a Soumé-Tounga,Centre de santé d’arrondissement (CSA) ou Centre de santé de commune (CSC),DANGAZORI,2166667,p,N
14237,5) ) Construction et équipement d’une salle de réunion des jeunes plus panneaux solaires photovoltaïques,Électrification rurale hors réseau,GANDO-GOUROU,2166667,p,N
14441,5-Contribution à l’amélioration de l’hygiène et l’assainissement à travers l’aménagement d'une aire d’abattage des animaux,Blocs de latrines publiques modernes,BANIKANNI-DOUWÉROU,2166667,p,N
3476,5) Créer un parking pour le stationnement des engins,Autre,BISSÉTOUGOU,2166667,p,N
14393,5-Dotation à la jeunesse des équipements de sport,Autre,ALBARIKA,2166667,p,N
14550,5-Dotation de jeux de maillot et autres à la jeunesse,Jeu ludique,SOUROU,2166667,p,N
14431,5-Dotation d’équipements sportifs à la jeunesse,Autre,KPÉROU-GUÉRA,2166667,p,N
14510,"5. Dotation des jeux, des maillots et autres matériels à l'équipe",Jeu ludique,TOUROU-DISPENSAIRE,2166667,p,N
14413,"5. Dotation des jeux, des maillots et autres matériels à l'équipe de Thian",Jeu ludique,THIAN,2166667,p,N
14451,5-Dotation d’un centre d’alphabétisation à la jeunesse,Infrastructure d’alphabétisation,BANIKANNI-DOUWÉROU,2166667,p,N
14418,5-Dotation en équipements et matériels au centre de santé du quartier,Centre de santé d’arrondissement (CSA) ou Centre de santé de commune (CSC),KPÉROU-GUÉRA,2166667,p,N
14373,5-Doter des équipements de pétanque à la jeunesse,Autre,ALAGA,2166667,p,N
14490,5-Doter la jeunesse des équipements de sport,Autre,BOSSO-CAMPS-PEULHS,2166667,p,N
14355,5-Doter la jeunesse des instruments orchestres,Infrastructure,WÈRÈKÈ,2166667,p,N
10039,5- Doter les agriculteurs des matériels de culture de riz en saison sèche,Aménagement,GAROU-TÉDJI,2166667,p,N
9974,"5- Doter les communautés de types de semence améliorer de maïs, sorgho, arachide",Aménagement,KOUALÉROU,2166667,p,N
9984,5- Doter les jeunes du matériels orchestre,Infrastructure,KOUALÉROU,2166667,p,N
9944,5- Equipement des jeunes en matériel de sonorisation pour les événements,Infrastructure,GODJÉKOARA,2166667,p,N
14222,5)Etudesetaménagementdel’axeBouca–PontOly,Passage busé,GANDO-GOUROU,2166667,p,N
10079,5- Formation des femmes et des jeunes en entreprenariat,Equipement,GAROU-BÉRI,2166667,p,N
9994,5- Formation et appuis des femmes sur les activités génératrices de revenu,Equipement,GAROU-TÉDJI-GOROBANI,2166667,p,N
14408,5. Formation et équipement de transformation de maïs en Akassa,Aménagement,THIAN,2166667,p,N
14545,5-Formation et équipement en matériel à l’association des femmes qui fabriquent des marmites en argiles,Equipement,SOUROU,2166667,p,N
14446,5-Formation et équipement en matériel aux artisans,Equipement,BANIKANNI-DOUWÉROU,2166667,p,N
14485,5-Formation et équipement en matériel aux artisans,Equipement,BOSSO-CAMPS-PEULHS,2166667,p,N
14520,5. Formation et équipement en matériel de transformation d’acassa (Soukatignina)),Equipement,TOUROU-PALAIS-ROYAL,2166667,p,N
14525,5. Formation et équipement en matériel de transformation d’acassa (Soukatignina)),Equipement,TOUROU-PALAIS-ROYAL,2166667,p,N
14388,5-Formation et équipement en matériel de transformation de savon solide au profit du groupement « Sourou-Léré »,Piste de desserte rurale,ALBARIKA,2166667,p,N
9954,5- Former et équiper les femmes éleveurs en fabrication du fromage et l’huile à base du lait de vache,Autre,KASSA,2166667,p,N
9939,5- Former les éleveurs en fabrication de fourrage,Autre,GODJÉKOARA,2166667,p,N
9924,5- Fournir les jeunes de matériels de sonorisation,Infrastructure,ILLOUA,2166667,p,N
14471,5-Insertion de la jeunesse à l’entreprenariat,Autre,MONNON DE PARAKOU1,2166667,p,N
3471,5-  Installer les forages agropastoraux,Forage + abreuvoir,BISSÉTOUGOU,2166667,p,N
9919,"5-Installer un moulin pour écraser le maïs, sorgho et autres",Aménagement,ILLOUA,2166667,p,N
10044,5- Organisation des championnats inter-quartier/village,Aménagement,GAROU-TÉDJI,2166667,p,N
10084,5- Organisation des championnats inter-village,Aménagement,GAROU-BÉRI,2166667,p,N
10004,5- Organisation des championnats inter-village,Aménagement,GAROU-TÉDJI-GOROBANI,2166667,p,N
13925,5)Organisation d'un tournois de football avec les autres villages de l'arrondissement de Koussoucoingou,"Kits de football (crampons, filets, ballon, maillots)",TCHAPÉTA,2166667,p,N
9904,5-Organiser des championnats inter-village,Aménagement,MADÉCALI-ZONGO,2166667,p,N
2934,5) réalisation de Forage d'eau dans le marché de Anandana,Forage simple,N’DAM,2166667,p,N
14340,5-Réalisation de forage photovoltaïque,Forage simple,WÈRÈKÈ,2166667,p,N
14350,5-Réalisation d’un périmètre pour le maraichage,Aménagement,WÈRÈKÈ,2166667,p,N
9929,5-Réaliser et équiper un forage au campement Doka héri,Forage simple,GODJÉKOARA,2166667,p,N
3503,5- réaliser une retenue d'eau et un aùénagementhdroagricol pour lancer les activités de contre saison et fournir de l'eau au bétail5- réaliser une retenue d'eau et un aùénagementhdroagricol pour lancer les activités de contre saison et fournir de l'eau au bétail,Forage + abreuvoir,KAKPALA,2166667,p,N
9894,5-Réaménager le marché de Sendé,Aménagement,MADÉCALI-ZONGO,2166667,p,N
14403,5. Réduire la défécation à l'air libre à travers la construction d'un bloc de quatre latrines au Profit des usagers,Blocs de latrines publiques modernes,THIAN,2166667,p,N
7273,5-Réhabilitation des anciens hangars,Lits de maternité et d’hospitalisation,KALALÉ-SESSOUAN,2166667,p,N
2939,5) Renforcement des capacités des femmes transformatrices de riz,Aménagement,N’DAM,2166667,p,N
2899,5) Renforcement des capacités des femmes transformatrices de riz,Aménagement,KOUBOKOUBORÈ,2166667,p,N
2958,5) Renforcement des capacités des femmes transformatrices de riz,Aménagement,PARGOUTÈ,2166667,p,N
2919,5) Renforcement des capacités des femmes transformatrices de Soja,Aménagement,KOUKOULBENDI,2166667,p,N
14050,5) Renforcement des capacités des groupements,Equipement,TOUKOUNTOUNA,2166667,p,N
13920,5)- Renforcement des capacités techniques des femmes  du groupement TIBENA sur la fabrication des pains de savons,Piste de desserte rurale,TCHAPÉTA,2166667,p,N
9964,5- Réparer le réseau électrique existant dans le village,Extension du réseau électrique,KASSA,2166667,p,N
3532,"5)Structurer, équiper  et renforcer les capacités des maraichers sur les techniques d'exploitation des périmètres maraicchers, la lutte contre les ravageurs,  l'entretien et la maintenance des investissements réalisé",Aménagement,TCHITCHAKOU,2166667,p,N
3481,5- Structurer les jeunes en de coopératives  et Renforcer  leur  capacité en matière de vie associative  et équiper les coopératives nées de techniques  pour l'aviculture   la pisciculture,Infrastructure,BISSÉTOUGOU,2166667,p,N
14530,5. Travaux d’acquisition d’équipement pour la valorisation de l’agriculture au Profit des jeunes,Aménagement,TOUROU-PALAIS-ROYAL,2166667,p,N
14383,5-Travaux de construction de la clôture du marché Tibona,Hangar de marché,ALBARIKA,2166667,p,N
14540,5-Travaux de construction d'un bâtiment pour le logement des usagers,Autre,SOUROU,2166667,p,N
14505,5. Travaux de formation et équipement en matériel de travail au profit des artisans,Equipement,TOUROU-DISPENSAIRE,2166667,p,N
14515,5.Traveaux de construction de deux blocs de latrines Publique,Blocs de latrines publiques modernes,TOUROU-PALAIS-ROYAL,2166667,p,N
7940,Abattoir des bœufs dans le marché,Autre,MONNON DE NIKKI,2166667,p,N
13105,Absence de formation en transformation des produits,Atelier,KPÉSSOUROU,2166667,p,N
13114,Absence de lieux de loisirs,Infrastructure,NIÈKÈNÈ-BANSOU,2166667,p,N
13106,Absence de terrain de football,Terrain de football,KPÉSSOUROU,2166667,p,N
13139,Accès à  eau potable,Forage simple,SONNOUGOBÉROU,2166667,p,N
8414,Accès  à  l'eau  potable,Autre,GOUNIN DE PARAKOU1,2166667,p,N
13147,Accès à l’eau potable,Forage simple,NIARISSINRA,2166667,p,N
13155,Accès à l’eau potable,Forage simple,POUPOURÉ,2166667,p,N
13143,Accès à l’eau potable,Forage simple,BOROUKOU-PEULH,2166667,p,N
13151,Accès à l’eau potable,Forage simple,NIARO-GNINON,2166667,p,N
10332,Accès à l'eau potable au niveau du marché,Forage simple,TASSI-TÉDJI-BOULANGA,2166667,p,N
10312,Accès à l'eau potable au niveau du marché,Forage simple,GALIEL,2166667,p,N
10293,Accès à l'eau potable au niveau du marché,Forage simple,BODJÉCALI,2166667,p,N
10372,Accès à l'eau potable au niveau du marché,Forage simple,KOTCHI,2166667,p,N
14037,Accès à l'eau potable (Forages),Forage simple,TOUKOUNTOUNA,2166667,p,N
11180,Accès à l'éducation de qualité,Lits de maternité et d’hospitalisation,GNÉMASSON-GANDO,2166667,p,N
3219,ACCÈS À L'ÉLECTRIFICATION RURALE DNS LA COMMUNAUTÉ ET SURTOUT AU CAMP PEULH,Électrification rurale hors réseau,TALINTA,2166667,p,N
14009,Accès aux intrants,Autre,KOKOKOU,2166667,p,N
13988,Accès aux intrants,Autre,DATAKOU,2166667,p,N
13990,Accès aux micro crédit,Autre,DATAKOU,2166667,p,N
14008,Accès aux micro crédit,Autre,KOKOKOU,2166667,p,N
7978,Accompagnement des artisans pour l’installation après formation,Equipement,KPAWOLOU DE NIKKI,2166667,p,N
7996,Accompagnement des femmes dans la création d’un jardin,Aménagement,SAKABANSI,2166667,p,N
7908,Accompagnement des femmes dans leurs activités agricoles,Equipement,KOUSSOUKOU,2166667,p,N
8363,Accompagnement des femmes dans l'installation et équipements après formation dans les activités génératrices de revenus,Equipement,GAH- MARO-PEULH,2166667,p,N
7924,Accompagnement des femmes en activités génératrices de revenus,Equipement,MARO,2166667,p,N
7906,Accompagnement des femmes en jardinage et équipements de transformation de produits vivriers,Aménagement,KOUSSOUKOU,2166667,p,N
8260,Accompagnement des femmes en matériel de transformation du riz,Aménagement,TOTOROU,2166667,p,N
7944,Accompagnement des femmes et jeunes en jardinage,Aménagement,MONNON DE NIKKI,2166667,p,N
7864,Accompagnement des femmes et jeunes en jardinage,Aménagement,GBAOUSSI,2166667,p,N
7886,Accompagnement des femmes et jeunes en jardinage,Aménagement,GBAOUSSI-KPAA,2166667,p,N
7885,Accompagnement des femmes transformatrice et commerçantes des produits vivrières,Equipement,GBAOUSSI-KPAA,2166667,p,N
8364,Accompagnement des jeunes dans la formation en entrepreneuriat,Equipement,GAH- MARO-PEULH,2166667,p,N
8242,Accompagnement des jeunes et femmes en équipement après formation,Equipement,KPARISSÉROU,2166667,p,N
7910,Accompagnement des jeunes pour création d'activité génératrices de revenus et formation professionnelle,Equipement,KOUSSOUKOU,2166667,p,N
11477,Accompagnement en instrument de musique à l'orchestre de Bounkossorou,Infrastructure,GUILMARO-BOUNKOSSOROU,2166667,p,N
11445,Accompagnement en instruments de musique à l’orchestre de Damouti,Infrastructure,DAMOUTI,2166667,p,N
11517,Accompagnement en instrument sportif pour l'équipe de pétanque de kèdékou,Infrastructure,KÈDÉKOU,2166667,p,N
5459,Accompagner les femmes à réaliser les plan d'affaires,Autre,GANNOURÈ-HÈRÈ,2166667,p,N
7907,Accompagner les femmes dans leurs activités génératrices de revenus,Autre,KOUSSOUKOU,2166667,p,N
5442,Accompagner les femmes de Derasssi pour la réalisation de leur plan d'affaires,Autre,DÉRASSI,2166667,p,N
14324,Accompagner les femmes de Ouénou Peulh pour avoir des prêts d'argent pour leurs activités commerciales,Autre,OUÉNOU-PEULH,2166667,p,N
14106,Accompagner les femmes en maraichage,Aménagement,TONTAROU,2166667,p,N
14086,Accompagner les femmes en maraichage,Aménagement,BOUKANÈRÈ,2166667,p,N
14150,Accompagner les femmes en maraichage,Aménagement,DANRI,2166667,p,N
14783,Accompagner les femmes et jeunes dans l’installation après formation,Equipement,BOO,2166667,p,N
7950,Accompagner les idées de projet des jeunes,Autre,MONNON DE NIKKI,2166667,p,N
7948,Accompagner les idées de projet des jeunes,Autre,MONNON DE NIKKI,2166667,p,N
8020,Accompagner les jeunes dans des formations professionnelles et agro-pastorale avec un appui installation,Aménagement,BELLÈ,2166667,p,N
7997,Accompagner les jeunes dans des formations professionnelles et agropastorales avec un appui pour l’installation,Aménagement,SAKABANSI,2166667,p,N
7931,Accompagner les jeunes dans la formation en élevage,Aménagement,MARO,2166667,p,N
7952,Accompagner les jeunes dans la formation en élevage et AGR,Aménagement,MONNON DE NIKKI,2166667,p,N
8225,Accompagner les jeunes dans la formation professionnelle et agro-pastorale avec un appui à l'installation,Aménagement,GOUROU DE NIKKI,2166667,p,N
